country,year,iso_code,population,gdp,primary_energy_consumption,energy_per_capita,fossil_fuel_consumption,fossil_share_energy,coal_consumption,oil_consumption,gas_consumption,coal_share_energy,oil_share_energy,gas_share_energy,renewables_consumption,renewables_share_energy,solar_consumption,wind_consumption,hydro_consumption,solar_share_energy,wind_share_energy,hydro_share_energy,nuclear_consumption,nuclear_share_energy,electricity_generation,electricity_per_capita,co2_emissions,co2_per_capita,development_status,gdp_per_capita
Zimbabwe,2021,ZIM,117307769.90160623,7224429412723.756,16763739912.810808,142903917.846803,14487255605.842583,86.42018834216975,7267958850.056866,4948867079.484795,4673061867.383435,43.35523509585537,29.52125901036488,27.876010315647363,10298573337.463375,61.43362633294752,4855487197.728665,4309101662.971947,5598305631.810311,28.96422411098203,25.704894524633744,33.39532622748519,246687036.26370326,1.4715513217619514,5985739850.922377,51025945.30560944,46028311.85281917,392372.23494595586,Developing,61585.25917578487
Zimbabwe,2022,ZIM,99230403.37883493,6078112406890.926,22038260690.843525,222091818.03592378,18864784275.385483,85.60015030234868,10358744456.573198,9006844080.712072,3927246955.1799674,47.00345731402051,40.869123961557655,17.82013113590068,15426782483.590466,70.0,6468392897.496241,6237899863.002925,4506805287.325927,29.350741368549716,28.304864664726708,20.449913677618024,1822757825.7665656,8.27087877458445,10954010228.181635,110389657.35493562,64239649.56589507,647378.7002623118,Developing,61252.52140401295
Botswana,2000,BOT,967938914.9071363,41442500469332.04,78060540058.56111,80646142.90877044,48503153314.544975,62.1353032891623,32200020099.64317,16914022181.483027,15321970132.832003,41.250060626645265,21.66782623947273,19.628316844000107,15144766478.552637,19.401308865133416,3513269683.6271544,2215437075.195585,7761836722.760666,4.500698664128502,2.8381011373141427,9.94335514068661,6023083786.355687,7.715913548429415,30938769224.743565,31963555.497416712,173338636.378096,179080.1399845837,Least Developed,42815.202313989015
Botswana,2001,BOT,981951827.5906752,35584805898516.49,39807189217.38141,40538841.21286544,31405138456.810966,78.89313230660915,17862020239.92402,10217526138.19252,10124124733.935635,44.87134256674607,25.667539806430597,25.432905294190018,1967838381.097558,4.943424591853176,779790189.4604815,517080665.6526553,813089701.4848807,1.9589179864023003,1.2989630160244452,2.042569991678421,585540073.6706127,1.4709405139686238,16701027244.819437,17007990.387672283,103252639.33424556,105150.41210075148,Least Developed,36238.8509279805
Botswana,2002,BOT,997395427.8428376,38833130273066.75,136644630917.48471,137001461.10857868,109829002025.0177,80.37564395145529,60979482401.67428,34527973925.40031,42740979730.9519,44.626328888471164,25.26844537803365,31.278930934916716,30781131622.668304,22.52641133134315,9481491712.949118,5323995183.927904,12205228701.514658,6.938795655040911,3.896234450033308,8.932095333394404,5067634582.935885,3.708623272579269,52819758685.2841,52957690.812281385,373871159.5371804,374847.4768385366,Least Developed,38934.53808691992
Botswana,2003,BOT,1050554304.4018909,39007367447627.43,172346742119.03958,164053149.2726226,138685460791.88623,80.46886125418979,54207714814.67134,54307710191.701065,50450374260.6825,31.45270641508858,31.510726297449143,29.272601060156113,16844963947.508835,9.773880109595602,10044950251.66516,7903333799.42551,8352450942.632743,5.828337761515173,4.58571696932147,4.846306254436605,12453875437.463972,7.226057936657777,83256937946.49277,79250484.81324647,440990486.17223984,419769.3392187924,Least Developed,37130.27235639702
Botswana,2004,BOT,1030296641.5188513,49927485231792.125,192839622470.21988,187169029.4806144,148497994832.41302,77.0059560012598,88958587075.84311,68742465265.70667,55772028312.604744,46.130865605475314,35.64747969589212,28.921456907134107,55876174487.871506,28.97546353395316,19494915125.507263,16582298497.29583,14456237730.828682,10.10939291198719,8.599010039991457,7.496508002685574,9818618621.590496,5.091598135184475,93520154903.5025,90770124.96676315,585191624.1701794,567983.6278098478,Least Developed,48459.33027423016
Botswana,2005,BOT,1075917558.0302336,45883823620039.6,120875872796.11803,112346779.63376203,89011736363.91609,73.63896061710567,41017635037.18061,39094706265.20213,18330378130.083523,33.93368261866888,32.342853342737286,15.164629388861966,40192558176.170105,33.25110069233014,13691281705.402502,11688500873.754944,8954808466.047699,11.326728311195453,9.669837828985111,7.408267885810282,10727820621.835907,8.875071901181288,41963601417.93178,39002617.90945937,272819541.3830935,253569.1878498252,Least Developed,42646.22626295151
Botswana,2006,BOT,1016817869.0852551,44559600711437.99,209402289330.56567,205938836.9314823,151733822270.5712,72.46044097972676,102973638922.42369,58467086290.68055,40971003312.96652,49.17503015445448,27.920939392588735,19.565690252931795,70146564235.60461,33.49847055629376,27338894284.844624,22166902490.37223,26301307628.13503,13.05568070542296,10.585797586663064,12.560181511012699,17044800950.31415,8.139739543824644,81591337048.99261,80241840.28393741,546037787.118567,537006.4823996365,Least Developed,43822.597995375996
Botswana,2007,BOT,1173894936.0275161,49437227712709.14,233655459218.5468,199042905.84065518,153456477268.9391,65.67639283163739,73470130005.38763,58887102406.24671,53912901010.42645,31.44378918049085,25.20253650532829,23.07367488469408,48011161613.84833,20.547845008381195,28362224630.05006,23892752654.83939,16833065683.899843,12.138481473921734,10.22563424571715,7.204225289748201,11483133658.035032,4.914558254465787,113460638653.69823,96653146.01121911,511552564.9713879,435773.72154146264,Least Developed,42113.84357786371
Botswana,2008,BOT,1186893197.118822,49604413488290.555,165489720117.35214,139431012.42729986,137831942526.8782,83.28731381570937,76483299250.38701,50563484627.77825,34458648311.17945,46.21634455369865,30.553852282741584,20.822228889349816,59153110879.11472,35.74428117780853,18247869236.656364,18320848678.21895,35317676607.321655,11.026587768543223,11.070686847030291,21.341311461689084,6646752435.719116,4.016414089652075,56580326375.48338,47670950.10135021,439125843.6191815,369979.2404954022,Least Developed,41793.493811157605
Botswana,2009,BOT,1057033433.6183047,47230272311485.37,153400566082.54062,145123665.15923622,112741001655.98021,73.49451474339239,42396582448.775536,45981538390.28771,32823870403.789856,27.63782659443584,29.974816628477313,21.397489749893253,43162236404.18481,28.13694727890404,17605008727.299717,15954328953.241852,13248808206.595959,11.476495280875918,10.400436817591185,8.636740101380811,12786594261.280266,8.335428341509608,55984046321.62531,52963363.826617785,337707219.06586516,319485.84436905466,Least Developed,44681.90958710985
Botswana,2010,BOT,1152709765.855522,52858686534947.85,255693383285.7874,221819395.35839367,195345766800.40164,76.3984442186619,96224583490.8386,74627462242.78238,59750692063.30852,37.63280154312354,29.186309510157166,23.368102567020838,121580940657.83481,47.549506012028594,38123172144.9694,31194124861.435303,48422680567.57933,14.90972181409923,12.199817007610934,18.937791797864985,2938667217.8113174,1.1492934154368717,88582179369.06479,76846906.30110224,632254401.2866923,548494.0095197716,Least Developed,45856.02386713278
Botswana,2011,BOT,1193960455.917909,54576660682245.77,100117350068.18346,83853154.07386245,88919433167.57538,88.81520845989041,29565696649.136314,37255547459.852295,25232507051.063946,29.531041951271213,37.211879294128295,25.20293139388899,47929319086.7465,47.87313992440365,17302739449.487385,15434651414.09404,18080018277.402496,17.28245847268591,15.416560070339951,18.05882623250552,5965109198.955606,5.95811734418975,31772373320.53511,26610909.233261596,258293354.77987048,216333.25752090866,Least Developed,45710.60993832295
Botswana,2012,BOT,1030671349.12451,52622735882196.61,32174260141.527107,31216798.806774925,24968238851.239113,77.60314842178072,13238137241.890615,9739689704.1493,8091595419.560908,41.14511781672405,30.271681963490888,25.149282016021058,14975700329.818571,46.545593477344745,6792684849.524377,4662798644.384533,5493756954.96842,21.11217109467298,14.49232592722867,17.07500632742651,477801047.9242174,1.4850412902192045,12252585821.912191,11887965.870323248,84968202.09723808,82439.66631013191,Least Developed,51056.75628501392
Botswana,2013,BOT,1062915215.8178239,49172730794024.336,215907714317.91193,203127879.91447568,185180472554.82687,85.76834465588342,99588743271.67296,85546971087.65112,39270602651.16692,46.1256067604116,39.62200765169884,18.188605615704486,110703425388.96194,51.2734923523656,38808415556.2122,34067609415.99351,35070519985.617836,17.974538648984538,15.77878285804595,16.24329176769408,8122658989.949032,3.7620976237972092,75550813950.1055,71078871.41494678,618471874.9342586,581863.7890684408,Least Developed,46262.13837402831
Botswana,2014,BOT,1106228803.454922,50112320048693.7,101400625315.46057,91663338.5415123,96330594049.68755,95.0,49723461118.702675,37455558169.74705,23048535426.267937,49.03664150394675,36.938192494594205,22.730170898417253,50245714564.78244,49.55168117402277,21162327652.884342,17871922316.110252,15383138038.499655,20.870016912664656,17.62506124642736,15.170654017805338,1530434979.6725233,1.5092954061291943,30683144987.254333,27736707.71491953,301699256.5642005,272727.71746852685,Least Developed,45300.140343647945
Botswana,2015,BOT,1059928417.9045223,48372069660836.51,122160215943.59496,115253269.82467893,99947038954.74684,81.81635746362416,32461521366.67742,30334135840.04249,24251772527.41083,26.572907649136674,24.8314360004477,19.852430957234557,59374674228.566086,48.60393686270263,27036069964.1426,25244150487.25563,23258578417.67674,22.131648798513886,20.664788689397547,19.03940512712905,548560799.4060287,0.44905028627267307,47030889371.02881,44371759.99489554,240801784.05387297,227186.8363808359,Least Developed,45637.10986867212
Botswana,2016,BOT,1193782499.297777,63030183889839.3,50039155892.368805,41916476.3445632,42726903867.50343,85.38693969859607,27007109939.05324,14971183618.087357,10632348013.633202,53.971953478080046,29.918937182492577,21.24805629515961,23938380521.016773,47.839297234563226,9911546348.423004,9376350659.56393,7925626453.870941,19.807581026630704,18.73802723557506,15.838849222234053,485005029.57029575,0.9692510213671713,21775927347.40454,18241117.925764427,141755391.4869753,118744.7391550476,Least Developed,52798.71662293238
Botswana,2017,BOT,1226151549.859672,68686857682005.33,170086015322.56268,138715328.73895428,141338978903.44235,83.09853025564594,82363245507.05202,69386871571.78406,42646177924.9293,48.424466497644005,40.79516557560248,25.07330061442864,102980963598.58942,60.54640259711495,40526377646.040016,40757325962.22929,33878766138.21554,23.826989872849357,23.96277312096137,19.918607696209207,1994248725.1924496,1.1724942355845192,68290734555.51828,55695182.67406168,535164688.87174124,436458.84469418856,Least Developed,56018.24480005449
Botswana,2018,BOT,1259981301.391402,68990453564846.336,150291366081.96875,119280632.11414443,134335862964.20653,89.38361960921954,60980213046.61595,64898246341.280876,36742713026.36258,40.574661496760505,43.18161983163121,24.44765390336737,92200590427.2249,61.3478956448761,38011153209.262505,32375708850.77735,29002928516.996983,25.291641296633944,21.541961920234108,19.29780084717496,2435113314.0505085,1.6202616141784223,60832992600.49495,48280869.35362998,453044052.37034243,359564.1077133797,Least Developed,54755.140801422946
Botswana,2019,BOT,1502122628.991558,71382474205419.6,360282181467.07947,239848714.42150697,342268072393.72546,95.0,215894095681.4545,130709449941.65405,74391567911.548,59.92361176518014,36.279743119518535,20.648139635611003,252197527026.9556,70.0,105226345920.68173,94393827500.97581,107414134202.17755,29.206647270813395,26.19997112169173,29.81389025812603,5967408564.310755,1.656315208265725,179719458947.7174,119643666.55495436,1138775290.6220872,758110.7351978299,Least Developed,47521.06973672438
Botswana,2020,BOT,1211554318.3627276,65155625666772.39,111131024466.1773,91725994.27185217,92605109691.97765,83.32966436403363,32522615387.333294,28148897833.955177,30348117233.109165,29.265108950049807,25.329468498261065,27.30841129098527,75615731843.16403,68.0419641647213,35783173849.36546,25548820271.533424,38668164652.61105,32.19908573798495,22.989818004700567,34.79511220053559,1959223365.569334,1.762985066483953,52749790553.08657,43538939.817714214,250831079.80535555,207032.46730557166,Least Developed,53778.542719258774
Botswana,2021,BOT,1283836758.3311753,70465267644812.16,299006284872.18097,232900548.24481824,241213333738.18253,80.67166007607374,128555380732.88243,83474974875.41191,96028756155.65828,42.99420689027898,27.91746498274969,32.115965788715314,208940506455.53265,69.8782992286769,97522600245.7933,85204497356.41104,80366961641.9003,32.61556869531429,28.495888436871557,26.87801752269372,23421371239.060234,7.833069879809512,106345571591.20694,82834185.03256027,838129271.6591834,652831.6518594194,Least Developed,54886.46994062395
Botswana,2022,BOT,1281143368.259134,70194063901839.88,201159519925.575,157015619.7263997,177920700636.67578,88.4475667383293,89250962867.8571,67108949602.162544,38270396865.472496,44.368252072225154,33.361060727820146,19.024899681422873,133808411684.1225,66.51855787567446,55015915585.14873,52569688153.99891,40201032949.4204,27.349396939057875,26.13333347258367,19.984653455274685,15846289918.419106,7.877474515887648,81913306458.01604,63937657.94481138,532624112.76707554,415741.22456788365,Least Developed,54790.17074975943
Namibia,2000,NAM,1364358899.127254,48296062807915.22,107180472806.24324,78557389.02337493,88587472595.75938,82.65262344560136,52252105935.788246,32889450930.408237,21568514902.727562,48.75151654746625,30.68604762535852,20.123548943209364,6957191975.581454,6.49110028480505,3386069648.0984035,239897150.8287133,3029957414.9995084,3.1592225332123793,0.22382542691558208,2.82696776350012,877161273.976963,0.8183965334456601,36728323881.13406,26919840.45006651,289365282.77789426,212088.83011866888,Least Developed,35398.35657524497
Namibia,2001,NAM,1374240927.4124627,37070316727566.45,277397909058.7067,201855368.68052316,181606260360.82623,65.46778271583592,65289944688.40093,72789220506.26653,50827586215.41802,23.536566987815107,26.24000330545458,18.322988225791274,56018568624.70323,20.194300964556952,6377046710.113935,6106982727.493747,22226070035.40796,2.2988805978217877,2.2015244268482586,8.012342310303492,22818895436.351196,8.226051708097753,101229314959.57741,73661985.2751588,527063572.8330693,383530.6912489277,Least Developed,26975.122038728383
Namibia,2002,NAM,1435396327.5669076,43806810035191.84,186474748814.58142,129911680.30272762,143168319562.1773,76.7762501208862,70992473158.345,60561741500.02335,52360664293.15079,38.07082385665814,32.47718089715304,28.079225002852738,34771865685.64006,18.64695670951941,13874517016.647205,11014659808.825487,11792425266.33382,7.440426709164328,5.906783561230459,6.323872449915164,6814675252.671194,3.6544761668762304,80480551263.0564,56068522.48220273,506563097.5744331,352908.1744503912,Least Developed,30518.964827956126
Namibia,2003,NAM,1428566379.5067368,44797442204590.14,263047710195.69714,184134047.93029198,180492872933.16663,68.61602132893955,83903463927.3568,79092896952.38683,51344934235.68272,31.896671468812986,30.067890305353668,19.519247743112498,24986753697.29958,9.498943624603468,20518260346.873943,19539634533.19379,5595494029.825371,7.800204887398246,7.428171307272385,2.127178383595335,15637079061.450884,5.9445790460664005,107595312320.16293,75316984.82034418,593387577.2523494,415372.772147443,Least Developed,31358.320374344836
Namibia,2004,NAM,1412914057.5759196,42946765065003.38,69928875280.7107,49492660.15562537,51231726542.59475,73.26262053685082,23013043352.8211,24802815041.810146,14218471434.746984,32.909214198628845,35.46863143765134,20.332761506131405,8172773744.071761,11.68726611326774,5274620683.259956,3689885619.047159,4104756881.6570454,7.5428364350011465,5.276626578412857,5.869902619167835,5300402167.154979,7.579704586807577,23073885201.540623,16330706.79551987,172921228.74108323,122386.23277466522,Least Developed,30395.8792360559
Namibia,2005,NAM,1500427767.1981478,41496622444200.27,75550136250.65808,50352398.09760257,51639583160.013214,68.35140970320012,31920095264.356327,15786439494.973997,19429499812.792397,42.25021535163451,20.89531571802624,25.71735906382718,6511986278.726422,8.619423606492436,2715642203.9441557,4502621164.541365,3638178336.7449894,3.59449014748865,5.9597790129758295,4.815581436775104,1442187622.1228387,1.9089146541549442,29499681365.523926,19660847.399945628,180405039.43408948,120235.73768630812,Least Developed,27656.527925825965
Namibia,2006,NAM,1571251089.1135566,46431732864611.516,83354017134.70967,53049457.02964318,59461460488.30558,71.33604657854585,28469586365.644726,17860485938.50627,21618568020.571236,34.15502616944616,21.427264758747828,25.93584420248534,9915556658.32292,11.895715406611105,4355460915.265345,7240423174.59934,3849911504.691765,5.225256160391669,8.686351808213375,4.618747406582536,3666697534.098644,4.398945198013479,33222194873.151806,21143784.78610607,184607991.76772588,117491.08277269363,Least Developed,29550.80393344811
Namibia,2007,NAM,1611131946.6165555,53199698815569.72,218201012045.169,135433359.44855434,160366149032.9009,73.49468617483042,111741259746.88417,58572039863.60026,38654081250.68745,51.21023898997912,26.843156828014834,17.714895494016226,25606706438.68088,11.735374734824845,12224372055.379105,13507804418.331745,8196200308.70067,5.602344343319811,6.190532432331498,3.756261362804314,9189999408.612137,4.211712550036087,101360355484.20699,62912510.48498416,561214497.5971911,348335.52818300517,Least Developed,33020.075684857045
Namibia,2008,NAM,1550274441.3868108,62896813893792.14,217159638950.82068,140078190.77282774,180056334898.59546,82.91427254554063,66507733964.83679,81640302778.01367,57029530776.99999,30.626194759836817,37.594602372912604,26.26157008389356,7762076260.552333,3.5743641396964105,11995806858.507484,5220538896.163004,2460088008.1226516,5.523957820368328,2.4040097512527545,1.1328477151685532,14189176181.406883,6.533984054293004,97951859651.76207,63183560.946885265,574946879.582398,370867.8052307142,Least Developed,40571.40607796338
Namibia,2009,NAM,1460620667.7191422,51186486474086.16,122810686020.05965,84081164.07926558,84223795964.87798,68.58018523821374,51040036845.72963,35837875701.46585,16908528964.382069,41.55993138690949,29.181398510885415,13.76796231039721,9076930424.088156,7.3909939910323015,8971882401.111664,8222563477.025352,3068801473.077536,7.30545744174592,6.6953159724898,2.4988065554623513,3567496905.6307254,2.904874991943305,46183253862.39122,31618923.984219316,282904652.27833384,193687.97014224684,Least Developed,35044.33944099758
Namibia,2010,NAM,1513795087.6119542,59005566736851.76,100734612298.05957,66544417.485837325,79433446149.60577,78.85417369213013,25832673441.050472,38389160184.95725,22486739862.67634,25.644287352409933,38.109205276304756,22.32275416531235,7145648110.566879,7.093538107263381,7334852973.894436,5354990211.058169,3987706459.2768035,7.281363184474901,5.315938671817692,3.9586259065332383,6884029027.145952,6.833826894351941,33350620852.01795,22031132.961746693,245279458.9323174,162029.49853619307,Least Developed,38978.56930552891
Namibia,2011,NAM,1788670071.7511756,59148857656978.23,97156651321.48729,54317815.70894583,83445175278.75563,85.88724924517935,47067430988.75151,32308885491.554493,18674094382.736195,48.44488807359916,33.25442473788618,19.220603148357178,11480648438.18241,11.816636619343152,5663730424.09236,6992772997.498421,5886783808.658759,5.829482950530389,7.19742076572774,6.059064128486312,2626829486.880024,2.7037052545048668,47745827669.73746,26693479.37542919,267029931.84369984,149289.65160258283,Least Developed,33068.62377311946
Namibia,2012,NAM,1573316084.3142579,63513860794310.12,360931292164.1781,229407997.39010665,303960746385.6239,84.2156812070925,162250745192.44998,92237283976.88782,72722537992.79517,44.95336057441271,25.55535803610276,20.14858217383812,85576230978.89871,23.709839749769422,50720730728.54456,42086406810.173004,22820430715.976646,14.052738521068173,11.660503736824518,6.322652319543476,6516106020.6484585,1.8053591257153878,108461975339.95949,68938451.98769037,883181227.3731123,561350.1547326097,Least Developed,40369.42190290588
Namibia,2013,NAM,1695794917.913399,55620697829153.25,338534796288.03986,199631920.52998486,254671560174.89926,75.22758752344436,88899173136.58633,110630721120.35187,93807815287.85881,26.259980986104342,32.67927620244465,27.70994778570505,61569414268.93067,18.1870268415613,40478502511.63326,32165938478.135235,19018291520.05631,11.95696955098005,9.501516190012882,5.617824734292523,29748838135.110737,8.787527445125361,114000872536.50148,67225624.59190203,821594262.561259,484489.1642747666,Least Developed,32799.188888708355
Namibia,2014,NAM,1755232215.1985614,68871256624215.67,237480423820.47852,135298578.59497723,185111294751.38467,77.94802273526264,76416987647.65372,89913804261.40596,45825376069.68447,32.17822606945512,37.86156467759027,19.296485719734864,13325781545.883099,5.611317906336827,10070934891.649479,14648901877.0185,5625738550.575596,4.240743186167852,6.1684671272492855,2.3689272825402776,8421990225.805431,3.5463934628026306,83248097954.35417,47428538.07804381,594177377.722383,338517.81694604235,Least Developed,39237.68947940862
Namibia,2015,NAM,2045456607.2308054,91207711501673.9,482242437803.499,235762731.9488199,405355572565.3101,84.05638757377089,159323709763.48798,147983145166.28833,138642002365.9607,33.03809396974062,30.686462568561318,28.74944042615628,101628345738.60957,21.074119109363913,44813093394.61765,59660224325.054085,50746575759.95684,9.292648237001034,12.37141728894545,10.523042308573165,10039654322.650084,2.081868690026193,167665384708.8103,81969661.01168005,1232975791.407841,602787.5570907745,Least Developed,44590.39178795065
Namibia,2016,NAM,1950435877.0446918,88961891952054.27,336748003934.2884,172652691.58426797,266581959736.23822,79.16363471251871,86443800623.09923,83943294651.50662,83209961284.04715,25.67017461519015,24.927629464995128,24.70986028480941,86519511728.20308,25.692657630447645,46102562438.21334,45049587675.45278,51556428585.04134,13.690522853762662,13.37783361716483,15.310091814264132,3256269473.97295,0.9669751374705594,125180319773.10373,64180689.68397846,702442769.1912756,360146.5587556868,Least Developed,45611.28771218548
Namibia,2017,NAM,1689739231.0224044,71503588901218.38,76968758486.35242,45550672.59684869,67124091849.73663,87.20952912555894,45019081429.478836,20643126892.696865,19734983413.12372,58.4900709259346,26.82013754497179,25.64025170890991,13032493998.468319,16.932186844067587,6352579968.93061,7781160914.096586,5470788121.280425,8.253452561609146,10.109505554096069,7.107803515176185,4131542169.406991,5.367817086642457,26057920278.25081,15421267.258193465,228243231.15742412,135076.0087515526,Least Developed,42316.345379490274
Namibia,2018,NAM,2178548776.6748013,87560552895067.19,450731991971.96814,206895524.57941148,407070322426.2782,90.31316384828408,124988682994.1412,150925202508.0544,112300931424.99754,27.730155662417346,33.48446642266315,24.915234202408634,54538540831.05235,12.099993300330055,21957508383.10697,41089596532.898766,13512735949.49874,4.871522051727926,9.116192607746868,2.9979535933049815,36697816607.89544,8.14182646484471,142180717870.1108,65263958.921831645,1086714562.1649363,498824.9856051552,Least Developed,40192.147099278656
Namibia,2019,NAM,1815181371.6417024,66074661999159.836,256136338006.15247,141107848.50909713,222586834779.5375,86.901701067574,154923451612.99844,79906702088.36073,44827917226.853195,60.48476089686156,31.196940937931792,17.501584342076608,56823861518.39161,22.185005829601064,34334860722.99532,35158939500.30036,21064012782.931316,13.40491590934301,13.726650335516172,8.223750267884814,4570385358.709548,1.7843564854119864,116163825124.85538,63995712.46139082,749897636.8556387,413125.4587399218,Least Developed,36401.13491215481
Namibia,2020,NAM,1547306071.5895705,66012468497609.02,338561714344.6755,218807203.41054824,293589936048.2754,86.71681516516182,168947965187.61615,126057749058.36134,90869564410.79515,49.901674651734936,37.23331484847907,26.83988193605514,85713525441.4046,25.31695753234025,43489109954.58387,46192830000.99834,43276391420.14592,12.845253350267901,13.64384336557658,12.782423288443075,33724979432.549248,9.961250195648306,134015961199.12813,86612444.46708047,1055827287.4175559,682364.8577381261,Least Developed,42662.83814797769
Namibia,2021,NAM,1805837551.9161158,77980061349917.72,135866405741.11104,75237335.49396378,119393167475.13026,87.8754146942181,70332352157.47842,40940747583.74908,47068082951.55477,51.76581493698627,30.133090928864583,34.642914629861814,24762111175.4563,18.225337632497386,10555654856.435865,14111838085.315311,14302668749.453445,7.769142636001808,10.386554357082908,10.527008991984898,5932130890.728408,4.366149864913544,49104481236.00808,27192081.139250264,428604875.22668296,237344.09264659724,Least Developed,43182.212745091936
Namibia,2022,NAM,1996382594.8917916,80938643378886.73,88495896555.32317,44328124.66997081,84071101727.557,95.0,50830764268.69746,39151499117.66198,24058280761.599464,57.438555059918095,44.241033360441115,27.18575854707505,23568802220.679443,26.632649804214843,12037522927.930851,12761683470.879253,6979999159.220437,13.602351517401262,14.420649959629817,7.887370410284385,8600673131.608557,9.718725349295546,36671929135.88724,18369188.966944955,312497943.8452816,156532.09191709053,Least Developed,40542.65128637519
Lesotho,2000,LES,622845600.4893231,27054923647846.113,118647426120.11722,190492516.96873963,83314536116.23174,70.22026422375578,32422959793.949234,36229637453.45277,30935079872.704563,27.32714973616421,30.535544375631307,26.0731150133727,19753382047.395668,16.648807895248886,630101438.3819118,5897022989.887206,8766852414.038284,0.5310704656534265,4.970207262580758,7.388995025617183,10873302689.958942,9.164381432894247,38259707777.31678,61427274.66848765,277658390.3296709,445790.0804172583,Developing,43437.608978197946
Lesotho,2001,LES,640288458.1976013,25344475397009.637,53739013168.507645,83929379.76702227,34206834814.008938,63.653634105166205,14596998754.686451,13742943107.838345,10656837273.59187,27.16275922096881,25.573493626957855,19.830727520387427,9456291296.052393,17.596696959061404,1695013737.5217392,3180950667.2700334,5654834300.132685,3.1541586597556988,5.919257685837348,10.522772873407645,2010962206.683521,3.7420899419529965,22349011212.4464,34904597.96098527,107921310.27840962,168551.0786532149,Developing,39582.90216311849
Lesotho,2002,LES,634295616.9536344,27355017908033.023,22042230987.9771,34750722.53193315,16406906830.997324,74.43396650704933,8803258718.043278,5058174845.817305,4792384751.668752,39.93814747175547,22.94765374964212,21.74183164255356,3814156442.3726716,17.3038584182023,684148635.3749464,578165949.0598706,1711138148.2175581,3.1038084835791535,2.6229919710723943,7.762998895850859,1205024807.551989,5.46689129702555,8533730436.414078,13453869.470830467,50416194.92907831,79483.75108000096,Developing,43126.607179492166
Lesotho,2003,LES,667690734.9848683,28763194163697.227,113072981194.66373,169349333.86072263,72645838308.55305,64.24685856958854,37168674852.070404,34415465655.18441,26732789583.707367,32.87140257501631,30.436506839715822,23.642066655768843,29060914543.392754,25.70102445018424,9664940155.556458,6555118505.751299,11866917474.780245,8.547523956158482,5.797245669561117,10.494918723643137,1841389986.9574623,1.6284968942203528,40967076706.74589,61356365.39523693,271872081.3110365,407182.6476927195,Developing,43078.61807360421
Lesotho,2004,LES,659697302.6267354,30846461744856.53,47212253316.439285,71566539.8789004,34637463072.26,73.36540969587499,16475118028.402554,14513840888.685093,9197444184.034178,34.8958519687217,30.74168223110711,19.481053196907318,6274821241.819536,13.290662489169197,4633250164.446766,2350154003.149152,1908213427.5700066,9.813660308463756,4.9778475672349005,4.041775796592974,938726834.0969961,1.988311864306065,18849341028.304512,28572711.989652764,110881355.93418622,168079.14098282164,Developing,46758.50821586552
Lesotho,2005,LES,685506592.8740315,35584216444964.01,69440427658.06033,101297972.01063634,50754234312.48107,73.09032508037808,31269435007.87974,18001702450.120537,17101100535.270426,45.030591058363285,25.923951014191342,24.627009239459095,14554345204.225578,20.95946942592911,6790618838.46679,4373127732.095366,3823689492.101421,9.77905676489388,6.297668202202889,5.506431370109202,5706938356.183147,8.218466603180131,22185202389.547283,32363222.498757247,179405421.9089423,261712.17574549248,Developing,51909.37157259836
Lesotho,2006,LES,742436148.3555336,36105996283351.59,80067625559.01547,107844460.07425967,51035164088.60624,63.7400743837342,23116581883.98551,17549294909.70057,12653481812.763947,28.871321863974803,21.918090847799032,15.803493265124292,25928738159.317265,32.3835482547262,6590757286.267774,8075203100.364414,11951782083.450996,8.231488370302579,10.085478424000998,14.927109427819477,529271796.88417333,0.6610309637495904,36838539973.86068,49618462.21450367,146019482.1099026,196676.14842479033,Developing,48631.786535885854
Lesotho,2007,LES,711025043.4703704,31669212811496.047,86482945393.05045,121631363.32152882,62165470259.19225,71.88176810660258,35999172902.976875,24025806043.93905,23945910812.656967,41.62574798923266,27.780975699596954,27.688593055921984,30159764547.44173,34.873655621198694,10927910726.163467,10289393694.547066,13278545449.502728,12.6359141406412,11.897598593322073,15.353946826341275,4771909858.800663,5.5177466922676315,34626716596.971375,48699714.46851622,228650542.1984187,321578.74648468266,Developing,44540.22133584069
Lesotho,2008,LES,719095003.8177863,32746885187454.33,26550398352.905834,36921961.927068986,19534608398.70088,73.5755755489932,10286513379.307478,6239658912.103761,7030942797.330185,38.74334856517006,23.501187549680797,26.481496450167864,8946570207.457687,33.69655734931194,3280425766.5850234,2930340625.586042,5081394798.950586,12.355467224942762,11.036898906887128,19.138676306882786,1467456029.4234636,5.527058426461825,9325193393.216644,12967957.423856033,63883380.64370895,88838.58225205603,Developing,45539.02476528979
Lesotho,2009,LES,729707184.053335,35902073676964.44,47539398216.312325,65148595.56711946,36445932289.1295,76.66469003939496,23527866813.123165,14936838283.146086,12148034812.721233,49.49130131195052,31.41991452054344,25.553615040404203,11265147786.263613,23.696445914197902,5161218622.132306,6876605289.659713,4064881073.9157953,10.856718460439668,14.465065919366484,8.550552229163475,1306410556.355242,2.7480586742197546,15748357143.750427,21581748.79993968,137395574.0146516,188288.6410017984,Developing,49200.658101702786
